Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus,HasPortfolio,WillingToRelocate,PreferredRoleCategory,ExpectedCTC
0,10,8.6,0,61,69,2,2,2,46.2,50.7,1.1,76.9,4.4,0,1,0,1,0,0,1,8,7.6
1,2,6.5,0,60,73,1,1,1,20.0,11.0,2.6,76.0,4.6,1,1,0,0,0,0,2,6,2.4
1,4,8.3,0,79,84,2,3,2,63.1,44.4,8.0,90.0,4.8,1,1,3,2,1,0,2,1,7.6
1,3,7.6,0,78,64,0,3,2,48.2,45.5,7.5,82.0,4.5,0,0,3,2,1,1,0,1,5.7
1,6,7.5,0,59,64,1,2,1,35.3,44.1,1.8,74.3,4.5,0,1,0,0,0,0,1,2,7.2
0,7,7.6,0,70,76,0,1,0,34.8,17.1,1.8,74.5,4.4,0,1,0,1,0,0,0,0,4.7
1,0,7.9,0,66,61,0,1,0,36.9,32.6,1.4,69.0,3.8,0,1,0,0,0,1,0,0,5.9
1,5,8.7,0,70,63,2,3,2,79.0,63.5,7.3,89.0,4.7,1,1,3,2,1,0,2,0,9.8
1,0,8.1,0,81,88,2,3,2,62.0,51.1,4.4,90.0,4.6,1,1,1,3,1,1,2,5,6.5
1,4,8.0,0,69,76,1,2,1,56.2,53.5,6.7,77.0,4.6,1,1,0,0,0,1,0,0,7.5
1,2,8.4,0,82,82,2,3,2,71.0,65.9,6.5,90.0,4.8,1,0,3,2,1,1,2,0,9.1
1,0,8.2,0,78,88,2,3,2,61.6,38.5,5.5,90.0,4.8,1,1,3,2,1,0,2,5,7.0
0,4,6.6,0,55,61,1,2,0,20.0,23.3,4.0,61.0,3.9,0,0,0,0,0,1,2,4,4.2
1,4,7.8,0,58,70,1,2,1,42.6,35.1,4.4,70.0,3.9,0,1,0,0,0,1,2,5,4.5
0,5,6.5,0,82,64,0,1,1,20.0,25.2,2.5,76.0,4.7,1,0,0,0,0,1,1,8,2.8
0,4,8.4,0,72,85,1,3,0,73.7,76.3,6.3,88.0,4.7,1,1,2,2,1,1,2,8,9.1
1,8,8.4,1,84,81,1,3,0,66.0,66.0,6.8,83.2,4.2,1,1,1,3,1,1,1,8,7.8
1,0,7.4,0,55,74,1,3,1,47.1,25.3,5.9,73.0,4.4,0,1,0,0,0,0,1,0,4.5
1,0,8.0,0,66,63,2,1,1,49.5,40.2,3.3,85.0,4.5,0,0,4,1,1,1,1,5,6.3
1,11,7.4,1,68,73,1,3,1,28.0,21.8,4.4,64.2,4.1,0,0,0,0,0,1,2,8,4.7
1,0,7.4,0,75,67,1,1,2,25.7,30.1,2.9,85.0,4.4,1,0,2,3,1,0,0,2,4.7
1,2,7.6,0,56,72,1,2,0,42.0,29.8,6.0,87.0,4.2,1,1,0,0,0,1,1,1,6.8
0,0,8.2,0,85,85,2,3,2,71.0,50.1,7.0,90.0,4.6,1,1,3,2,1,1,2,0,7.9
1,1,7.4,0,68,73,1,2,0,39.7,30.2,3.6,76.0,4.5,0,0,0,0,0,1,1,8,4.2
0,0,7.6,0,63,63,1,1,1,33.0,30.1,2.6,71.0,4.2,1,1,0,0,0,1,0,2,6.1
1,3,6.8,2,55,65,0,2,1,25.8,22.8,3.3,76.0,4.0,0,1,0,0,0,0,0,6,3.1
1,11,7.3,0,84,81,0,2,0,34.6,32.0,3.8,79.1,3.8,0,1,0,1,0,0,2,3,5.7
1,8,6.5,2,71,60,1,2,0,20.0,0.7,1.9,81.0,3.2,0,0,0,1,0,0,1,8,2.0
0,5,6.7,1,55,63,0,3,2,33.5,19.8,4.5,90.0,4.8,0,0,0,0,0,0,1,8,2.7
0,1,7.6,0,55,61,0,1,0,36.4,32.1,0.1,61.0,3.8,0,1,0,0,0,0,1,8,5.9
1,3,7.5,2,57,66,1,1,0,27.2,30.4,3.1,79.0,3.2,0,0,0,0,0,0,2,3,5.1
1,2,8.5,0,71,84,2,3,2,76.0,59.9,5.2,88.0,4.7,1,1,2,2,1,1,2,0,10.3
1,5,6.5,2,69,70,1,1,1,20.0,25.1,1.0,62.0,3.4,0,1,0,0,0,1,0,6,2.8
1,4,8.1,0,79,84,1,3,2,55.9,35.7,6.9,90.0,4.8,1,1,2,2,1,1,2,2,6.9
0,4,7.2,0,55,67,1,1,0,39.2,30.1,3.2,69.0,4.0,0,0,0,0,0,0,2,0,6.1
1,4,6.7,0,58,66,1,1,0,20.0,15.1,1.8,67.0,4.2,0,0,0,0,0,0,2,0,2.0
0,5,8.1,0,78,85,0,3,0,50.5,41.3,6.0,90.0,4.5,1,0,3,2,1,1,1,9,6.2
1,4,7.6,0,69,82,1,1,0,37.0,34.5,1.1,83.0,3.7,1,1,0,0,0,0,0,2,5.5
0,4,7.8,0,59,74,2,2,2,62.1,55.6,5.4,80.0,4.6,0,1,2,3,1,0,2,3,7.0
0,0,7.8,0,55,67,1,3,1,56.2,58.1,4.1,79.0,3.7,0,0,0,0,0,1,1,5,8.8
1,0,8.4,0,79,86,2,3,2,73.0,58.2,8.3,90.0,4.8,1,1,3,2,1,1,1,4,8.3
1,2,6.9,0,66,72,0,2,0,20.0,10.7,4.0,69.0,3.4,0,0,0,0,0,0,0,1,3.1
1,2,7.5,0,55,64,1,1,0,30.1,19.7,3.7,76.0,4.7,0,0,0,0,0,0,0,9,5.0
1,5,7.6,1,56,69,1,1,0,39.4,30.7,1.9,74.0,3.3,0,0,0,0,0,0,1,3,5.7
1,2,8.4,0,75,81,0,1,1,51.4,57.7,4.6,85.0,4.8,1,1,3,2,1,0,0,7,7.3
0,4,8.2,0,63,72,1,3,0,71.3,45.2,8.8,86.0,4.5,1,1,1,3,1,0,1,7,8.4
1,2,6.5,0,78,82,2,3,2,34.5,46.5,8.4,80.0,4.8,1,1,0,0,0,0,2,0,4.5
1,11,8.0,1,80,85,0,3,3,66.3,40.9,7.3,78.3,3.7,1,1,2,1,1,1,1,8,8.1
1,6,7.5,1,60,66,0,0,1,32.3,40.1,3.4,85.4,4.4,0,1,0,0,0,0,0,1,4.5
1,2,7.6,0,59,71,1,1,1,34.6,26.1,0.7,77.0,4.2,0,1,0,0,0,0,0,7,3.9
1,2,8.3,0,74,57,1,3,0,59.8,46.0,6.6,77.0,4.8,1,1,0,0,0,1,1,7,7.5
1,2,7.5,0,61,66,0,1,1,36.1,41.3,3.8,83.0,3.9,0,0,0,0,0,0,2,7,5.4
0,3,6.5,0,60,67,0,2,1,20.0,19.2,5.5,60.0,3.1,1,0,0,0,0,0,1,0,2.8
1,2,6.6,0,58,68,1,1,1,20.0,23.8,3.5,66.0,4.2,0,1,0,0,0,1,2,4,2.7
0,1,6.5,1,55,62,1,1,1,20.0,19.5,3.0,73.0,4.0,1,0,0,0,0,0,2,8,2.0
1,3,7.4,0,60,70,0,1,0,20.0,16.9,1.3,81.0,3.9,0,1,0,0,0,0,0,4,4.2
1,5,6.5,1,75,71,1,1,0,20.0,11.7,1.6,84.0,3.9,0,1,0,0,0,0,1,8,2.9
1,0,8.2,1,55,62,1,1,0,42.9,27.9,1.5,70.0,4.2,0,0,0,0,0,0,1,3,5.8
0,0,7.6,0,55,62,0,1,1,23.3,14.0,3.8,65.0,4.1,0,0,0,0,0,0,1,1,2.7
1,0,7.5,1,63,62,1,1,1,33.7,28.2,3.8,72.0,4.0,0,1,0,0,0,0,1,2,5.1
1,2,8.2,0,88,77,0,3,0,56.1,51.7,8.7,90.0,4.5,1,0,0,0,0,1,1,8,8.4
1,2,8.1,0,87,87,2,3,2,76.8,64.8,7.8,89.0,4.8,1,1,2,3,1,1,2,1,7.0
1,4,7.8,0,79,61,1,2,0,50.6,45.6,5.0,73.0,4.5,1,0,0,0,0,0,1,1,5.7
0,2,7.4,0,79,70,0,2,1,33.8,35.6,5.3,89.0,4.3,1,1,0,0,0,1,1,2,6.1
0,5,6.9,0,73,82,2,1,2,20.0,40.1,2.4,84.0,4.7,1,1,0,0,0,0,0,8,5.3
1,7,7.6,0,55,73,1,1,0,35.8,24.4,2.6,64.9,3.9,0,0,0,0,0,1,1,5,5.7
0,6,6.5,1,69,76,1,2,1,27.3,27.4,7.6,74.6,4.0,1,1,1,3,1,1,2,5,2.1
0,6,8.0,0,76,83,2,2,0,53.4,44.6,10.0,84.1,4.4,1,1,4,0,1,0,1,2,6.5
1,3,7.6,0,72,74,2,2,0,48.3,45.4,4.4,77.0,4.4,0,1,0,0,0,0,0,7,6.2
0,11,8.0,0,57,68,1,3,2,57.3,40.9,5.8,70.8,4.6,1,1,0,1,0,0,1,2,4.7
0,7,7.8,0,57,60,1,3,1,44.8,37.9,4.2,71.1,4.6,0,1,0,0,0,1,2,0,6.3
1,2,8.1,0,72,88,2,3,0,66.2,37.0,8.2,81.0,4.8,1,1,0,0,0,1,2,9,7.2
0,6,8.3,0,71,84,0,2,0,66.2,55.3,5.2,90.0,4.2,0,1,2,2,1,0,0,6,9.3
0,5,8.4,0,84,79,2,3,2,73.3,48.5,6.0,90.0,4.8,1,1,2,3,1,1,1,3,9.4
0,1,7.6,1,78,73,1,2,0,45.2,32.7,4.6,85.0,4.6,0,1,0,0,0,1,1,0,5.2
1,3,7.3,1,75,61,1,1,2,29.7,14.6,2.7,75.0,3.5,0,1,0,0,0,0,1,4,4.0
1,2,7.9,0,75,63,1,2,0,58.1,49.3,6.0,77.0,4.2,0,1,0,0,0,1,0,5,7.1
1,8,6.5,1,76,73,2,3,3,28.7,31.7,6.1,83.9,4.5,0,1,0,0,0,0,1,9,3.2
1,6,7.7,1,56,69,1,0,1,31.2,39.2,3.4,69.2,3.8,0,0,0,0,0,0,2,3,4.9
0,3,7.2,0,71,74,1,2,0,29.3,18.9,5.7,82.0,3.6,1,1,1,3,1,1,1,1,3.4
1,1,7.9,0,86,76,2,3,2,58.5,47.3,6.6,85.0,4.4,1,1,3,2,1,1,1,1,6.4
0,11,7.7,0,82,72,0,3,2,54.5,46.8,7.1,90.0,4.8,1,1,0,0,0,1,0,8,7.6
1,4,8.4,0,79,86,2,3,2,72.6,59.8,6.6,87.0,4.8,1,1,3,2,1,1,0,6,7.9
1,4,7.5,0,64,68,1,2,1,32.6,33.9,3.9,68.0,4.0,0,0,0,0,0,1,2,3,4.8
1,2,8.2,0,85,81,2,3,2,65.8,49.2,9.0,83.0,4.3,1,1,2,2,1,1,2,1,6.7
1,1,6.5,1,55,67,0,1,0,20.0,17.5,5.0,65.0,4.1,1,0,0,0,0,1,0,9,2.6
0,7,6.8,2,59,68,0,1,1,23.7,19.1,2.3,69.7,3.4,0,1,0,0,0,0,2,6,3.2
1,3,8.2,0,78,85,1,3,0,57.4,45.9,7.5,82.0,4.7,1,1,1,3,1,1,0,7,6.6
0,1,7.4,0,63,69,1,1,0,32.9,19.9,1.7,72.0,4.0,0,1,0,0,0,0,1,0,3.5
0,11,7.9,1,66,69,2,3,2,65.6,45.8,5.2,82.7,3.3,1,1,0,0,0,1,1,2,8.2
0,0,8.2,0,79,86,1,3,2,63.2,60.5,6.3,85.0,4.6,1,1,3,2,1,0,1,2,8.2
0,0,6.8,2,60,68,1,1,0,20.0,10.5,2.2,72.0,4.2,0,1,0,0,0,0,1,2,3.0
1,4,8.3,0,78,83,1,1,1,48.1,38.2,1.8,71.0,4.8,1,1,0,0,0,0,1,7,5.5
1,0,8.1,0,75,82,1,3,2,61.8,46.9,7.5,90.0,4.6,1,1,1,3,1,0,1,3,8.1
0,10,8.4,1,76,86,0,2,3,59.7,30.3,7.8,81.1,4.7,1,1,1,0,0,1,2,3,7.4
1,8,8.2,1,77,85,0,3,3,62.7,54.3,7.2,89.2,3.4,1,1,2,1,1,1,1,7,7.1
1,2,7.9,2,74,88,1,2,2,52.8,55.3,6.5,90.0,4.3,1,1,2,2,1,0,0,2,6.0
1,3,6.5,0,59,67,2,2,1,31.6,34.8,4.2,61.0,3.5,0,0,0,0,0,0,2,2,3.3
1,0,7.6,0,58,69,1,1,0,34.3,22.2,1.0,65.0,3.1,0,0,0,0,0,1,1,2,4.3
0,11,7.4,0,56,66,0,3,1,58.6,41.5,7.4,73.8,4.0,0,0,0,0,0,1,1,8,5.7
1,1,6.7,0,62,68,0,1,0,20.0,40.1,0.4,83.0,4.4,0,0,0,0,0,0,0,7,2.8
0,1,6.5,1,55,67,0,1,1,20.0,30.8,1.8,81.0,4.0,0,1,0,0,0,0,0,8,2.7
0,8,8.1,1,74,83,2,3,0,65.7,52.9,8.2,85.0,4.8,1,1,1,3,1,1,1,4,6.4
0,4,8.5,0,74,87,0,3,2,60.6,59.8,7.8,90.0,4.6,1,1,2,2,1,1,1,7,8.4
1,2,7.5,0,59,58,1,1,1,35.8,24.4,1.4,70.0,3.3,0,0,0,0,0,0,1,8,3.6
0,0,8.3,0,62,84,2,3,2,72.3,58.5,6.2,90.0,4.8,1,1,0,0,0,0,1,0,8.2
0,2,8.3,0,60,66,0,1,1,51.8,39.5,3.6,69.0,4.1,1,1,0,0,0,0,2,0,7.9
1,3,7.8,0,58,78,1,3,2,45.0,29.9,6.0,90.0,4.8,1,1,2,2,1,0,2,1,5.1
1,8,7.5,0,72,73,1,2,1,55.3,41.8,6.6,73.0,3.9,1,0,1,3,1,0,1,1,5.3
0,7,7.3,0,71,67,2,0,3,33.1,18.7,0.9,89.8,3.8,0,1,0,1,0,0,2,0,3.8
1,0,7.5,1,55,60,1,2,1,31.7,19.0,5.9,74.0,4.7,0,1,3,2,1,1,2,1,3.3
0,11,8.1,0,78,85,0,3,0,53.2,43.2,6.0,89.7,4.5,1,0,2,1,1,1,2,1,6.0
1,4,8.6,0,82,88,1,3,2,66.7,66.7,7.0,87.0,4.8,1,1,4,1,1,1,2,7,8.7
1,0,7.5,1,59,69,1,1,1,32.1,20.4,2.8,71.0,4.0,1,0,0,0,0,0,0,0,4.4
1,2,8.2,0,86,78,1,3,2,61.2,45.3,6.7,85.0,4.6,1,1,3,2,1,1,1,4,6.6
1,11,6.6,0,56,57,1,2,1,23.8,19.9,5.4,65.7,4.1,0,0,1,0,0,0,2,9,3.4
1,8,7.4,1,62,64,0,2,1,34.4,37.6,4.1,71.4,4.8,1,1,1,1,0,1,1,8,5.5
1,3,8.6,0,69,69,1,2,0,65.1,53.8,5.3,87.0,4.3,1,1,0,0,0,0,2,9,9.3
1,0,6.7,0,55,65,1,2,0,25.3,28.5,3.1,73.0,4.5,0,1,0,0,0,0,2,4,3.9
1,0,6.8,0,69,88,1,1,2,20.0,15.5,4.9,84.0,4.5,1,1,0,0,0,1,0,2,2.8
0,6,8.9,0,76,76,0,3,0,72.6,52.0,6.9,85.5,4.8,1,1,2,2,1,1,1,7,9.6
0,2,8.4,0,57,64,2,3,2,67.2,55.0,6.5,80.0,4.5,1,1,3,2,1,1,2,4,8.4
0,1,7.6,0,72,84,2,3,1,54.6,39.8,6.9,89.0,4.5,1,0,2,2,1,1,0,8,5.7
1,6,8.5,1,71,86,2,2,3,80.2,69.8,9.3,90.0,4.8,1,1,1,3,1,1,2,2,9.7
1,3,8.1,0,81,86,0,3,1,54.1,64.9,6.3,90.0,4.7,1,1,0,0,0,1,2,7,7.9
1,9,6.5,2,81,67,1,3,0,26.8,28.4,8.6,80.0,4.3,1,1,0,0,0,1,0,8,3.4
0,2,7.5,0,77,88,1,1,0,28.9,30.1,3.9,78.0,4.4,1,1,0,0,0,0,0,2,6.1
1,4,6.5,1,58,64,2,1,1,20.0,30.7,3.1,77.0,4.2,1,1,0,0,0,0,1,2,2.9
1,2,6.6,2,74,75,1,1,0,27.0,33.5,4.4,81.0,4.4,1,1,0,0,0,0,2,6,2.7
0,0,8.3,0,63,85,2,3,2,75.3,50.4,5.2,86.0,3.9,1,1,4,1,1,1,1,5,8.2
1,2,7.9,0,75,81,1,2,0,52.5,53.9,6.5,78.0,4.5,1,1,2,2,1,1,0,0,5.6
1,2,8.3,0,58,72,1,2,2,56.4,48.6,6.4,86.0,4.8,1,1,2,2,1,1,0,6,7.0
0,4,8.0,0,67,73,1,2,0,44.3,45.4,4.5,86.0,4.8,1,1,0,0,0,1,1,2,6.3
1,10,7.1,0,82,85,2,2,2,22.7,20.8,3.4,90.0,4.8,1,1,2,3,1,0,1,5,4.1
1,3,7.8,0,72,66,0,3,3,54.8,37.8,7.4,71.0,4.8,1,1,3,1,1,0,1,8,5.2
0,6,7.5,0,56,59,0,2,1,41.0,49.0,4.4,71.4,4.5,0,1,0,0,0,0,2,1,7.9
0,7,8.1,0,85,86,0,1,0,54.6,51.3,3.5,90.0,4.6,1,1,4,2,1,0,0,0,6.2
1,3,7.6,0,56,74,1,2,0,43.6,46.0,3.6,70.0,4.2,0,0,0,0,0,0,2,2,6.3
1,1,6.5,0,56,71,1,1,0,20.0,28.3,2.9,89.0,3.9,0,1,0,0,0,0,2,9,4.0
1,8,7.5,0,58,64,2,0,2,40.7,28.9,1.2,68.8,4.0,0,1,0,0,0,0,1,8,5.0
1,8,8.0,0,73,66,2,0,0,37.9,39.4,2.7,81.4,4.5,1,1,0,0,0,0,1,6,6.8
0,4,8.4,0,78,83,2,3,2,72.8,44.1,5.9,90.0,4.1,1,1,3,1,1,0,0,1,7.6
1,2,6.5,0,76,82,1,3,2,26.3,31.9,8.8,90.0,4.8,1,1,2,2,1,0,1,0,3.3
0,7,6.5,0,56,62,1,2,1,22.7,20.7,2.0,80.6,3.8,0,0,1,0,0,0,1,8,3.8
1,2,7.7,0,78,64,1,3,2,51.9,51.5,10.0,74.0,3.6,1,1,0,0,0,0,0,9,7.2
0,11,7.5,0,55,64,1,1,1,42.8,28.7,2.8,73.4,4.7,0,0,0,0,0,0,1,2,5.8
0,6,8.1,1,84,76,2,3,1,64.9,40.5,6.2,73.1,4.1,1,1,0,0,0,1,0,5,7.1
0,4,7.5,0,69,82,1,2,0,32.5,24.7,6.2,81.0,4.4,1,1,0,0,0,0,0,1,5.8
1,11,7.0,0,55,66,1,3,1,35.2,40.3,5.5,71.4,4.2,1,0,0,0,0,1,1,8,4.5
1,3,8.5,0,74,88,1,3,2,63.1,52.8,9.2,88.0,4.7,1,1,3,1,1,0,1,7,6.7
0,6,7.6,0,71,63,0,3,1,42.1,40.4,4.7,77.8,4.1,1,1,0,0,0,0,0,2,5.9
0,2,8.1,1,69,83,1,3,0,61.8,41.2,5.5,82.0,4.4,1,1,0,0,0,1,0,7,6.2
0,0,7.9,1,63,69,0,2,2,36.6,19.5,3.7,87.0,3.9,0,1,0,0,0,0,0,0,4.5
1,7,7.2,1,81,74,1,1,0,30.8,21.2,2.8,84.8,4.0,0,1,0,3,1,1,1,8,3.7
1,2,8.2,0,77,83,2,3,2,69.4,71.6,6.8,88.0,4.5,1,1,4,1,1,0,1,0,7.8
1,0,8.3,0,81,82,0,3,2,65.2,48.0,7.0,84.0,4.3,0,0,0,0,0,0,0,2,8.3
1,0,8.0,0,83,68,1,3,0,63.8,54.7,7.4,80.0,4.0,1,1,0,0,0,1,1,0,7.8
1,8,7.4,2,55,70,0,1,0,22.3,22.9,1.0,64.8,4.1,0,0,0,1,0,0,2,2,4.7
1,2,6.9,0,57,63,0,1,0,20.0,28.7,0.7,70.0,4.3,0,0,0,0,0,1,1,2,4.6
1,7,8.0,0,86,83,2,3,2,60.9,59.2,8.1,90.0,4.8,1,1,3,1,1,1,1,6,7.7
1,0,8.5,0,78,86,0,3,0,66.2,52.9,5.6,83.0,4.8,1,1,0,0,0,1,1,0,7.8
1,9,6.6,2,74,68,2,3,0,25.8,20.0,5.3,61.2,4.5,0,0,0,0,0,1,2,8,3.5
1,11,8.0,0,74,68,1,1,0,44.9,35.8,1.9,79.2,4.2,0,1,0,0,0,0,2,4,6.8
0,2,7.6,1,72,69,1,2,1,49.1,44.4,6.6,77.0,4.6,0,1,0,0,0,1,0,8,6.7
0,6,8.2,0,72,84,1,1,0,50.9,49.9,5.2,88.2,4.2,1,1,0,0,0,1,0,1,7.6
0,10,6.6,2,55,64,2,1,1,21.3,18.4,3.5,68.0,3.9,0,1,1,0,0,0,0,8,2.0
1,4,7.8,0,72,79,1,3,3,59.5,33.6,7.9,77.0,4.5,1,1,2,3,1,0,2,4,5.9
1,11,8.2,2,87,84,0,3,2,66.8,56.9,5.8,81.4,4.3,1,0,0,0,0,1,0,1,7.4
1,2,7.5,0,71,80,0,1,0,26.5,27.2,0.8,74.0,4.5,1,1,0,0,0,0,2,8,5.6
0,0,8.2,0,79,80,0,3,2,61.6,59.5,5.3,90.0,4.8,1,1,3,1,1,1,0,5,8.4
1,2,8.2,0,75,84,2,3,2,67.0,56.7,6.0,90.0,4.6,1,1,1,3,1,1,1,4,7.1
0,6,6.5,0,63,63,1,1,0,31.7,31.5,5.1,72.4,3.9,0,1,0,0,0,0,0,2,3.9
0,6,8.0,0,72,83,0,2,0,67.2,61.5,8.0,89.4,4.6,1,1,0,0,0,1,1,6,7.8
1,0,7.5,0,58,69,1,1,1,42.0,46.3,2.6,72.0,4.8,0,0,0,0,0,1,1,0,5.6
0,0,8.3,0,81,82,0,1,2,44.1,50.1,3.7,90.0,4.8,1,1,4,1,1,0,2,0,6.8
1,8,8.4,1,75,86,0,2,2,66.5,66.0,7.2,69.9,3.8,1,0,1,0,0,1,1,8,9.4
1,0,8.4,0,77,79,1,3,2,64.1,48.1,6.9,90.0,4.8,1,1,2,2,1,1,1,2,5.6
1,2,7.8,0,90,83,2,3,2,64.3,52.7,7.1,87.0,4.8,1,0,0,0,0,1,2,1,8.5
0,6,7.9,0,87,83,1,3,0,69.8,58.2,6.7,84.6,4.6,1,1,1,0,0,1,2,9,8.3
0,5,7.5,2,69,68,1,2,2,44.7,45.5,5.2,68.0,4.0,1,1,2,2,1,0,2,8,4.6
0,2,6.7,1,65,69,1,3,0,33.7,25.1,4.4,86.0,4.1,0,0,0,0,0,1,2,7,2.8
1,5,8.0,0,76,82,1,2,1,60.1,59.0,5.0,80.0,3.4,1,1,0,0,0,0,1,0,8.4
0,3,7.1,0,82,84,2,3,0,52.0,38.6,6.5,80.0,4.3,1,1,2,3,1,0,2,1,5.1
1,1,7.0,0,66,73,1,2,0,31.7,27.9,4.4,77.0,4.1,0,1,0,0,0,0,1,0,4.0
1,3,8.4,0,72,87,1,3,2,60.2,49.4,7.5,90.0,4.8,1,1,3,2,1,0,2,6,7.3
1,1,7.6,1,76,69,0,1,0,29.0,23.3,1.7,83.0,3.7,0,0,0,0,0,1,2,8,4.4
1,6,8.2,0,72,84,1,3,2,69.4,56.1,6.8,90.0,4.8,1,1,0,0,0,1,0,5,7.5
1,10,7.5,0,79,70,0,3,0,46.2,38.5,3.9,79.5,4.2,0,1,1,2,1,1,0,8,5.0
1,0,7.1,0,59,79,0,3,2,39.5,41.2,6.5,74.0,4.5,1,1,0,0,0,0,2,1,5.6
1,7,6.5,1,64,63,1,2,1,24.2,18.1,1.0,79.1,4.5,0,0,3,2,1,0,2,4,2.6
1,10,7.6,0,55,68,0,0,1,30.0,11.3,2.4,70.6,4.4,0,1,0,0,0,0,1,8,3.9
1,4,6.6,0,61,68,0,1,1,20.0,19.3,1.9,63.0,3.8,0,0,0,0,0,0,2,9,2.6
0,3,6.8,2,61,74,2,1,0,24.1,23.4,3.6,77.0,3.8,1,1,1,3,1,1,1,8,3.3
0,2,8.5,0,80,67,1,3,1,60.3,51.7,7.3,90.0,4.8,1,1,0,0,0,1,1,4,9.7
1,7,6.6,2,55,65,1,0,1,25.6,17.4,0.0,63.2,4.0,0,0,0,1,0,0,1,7,2.9
1,6,7.6,2,55,61,2,2,1,47.1,41.5,3.9,85.5,4.8,1,1,0,0,0,1,0,5,7.0
0,10,7.5,0,58,68,0,1,1,20.0,12.0,2.3,73.0,3.6,0,1,0,0,0,0,1,0,4.2
0,1,6.7,1,65,68,1,1,2,20.0,23.8,2.1,78.0,4.3,0,0,0,0,0,0,2,2,3.4
1,11,8.3,2,81,63,1,2,2,65.2,53.3,5.9,74.3,4.5,1,1,0,0,0,1,0,0,7.6
1,0,8.8,0,72,84,1,3,2,72.5,60.0,7.2,83.0,4.8,1,1,4,1,1,1,2,8,8.8
0,9,7.4,1,61,68,1,1,2,25.2,20.7,2.8,79.1,4.3,1,1,1,1,0,0,2,7,5.8
1,2,6.7,0,61,65,1,2,1,22.0,26.9,6.4,81.0,3.8,0,0,0,0,0,0,0,0,4.6
1,5,6.8,2,63,61,0,2,1,28.7,29.0,5.2,89.0,3.9,0,1,1,3,1,1,2,8,3.0
1,0,7.6,0,68,73,1,3,2,54.7,37.9,7.8,83.0,4.5,1,1,0,0,0,0,2,9,6.2
0,4,8.5,0,76,83,2,3,2,71.3,64.8,8.7,83.0,4.8,1,1,3,2,1,0,1,4,8.9
1,0,7.8,0,77,86,2,3,2,56.7,44.6,6.6,90.0,4.8,1,1,1,3,1,1,1,2,6.5
1,2,6.5,0,55,68,0,1,1,20.0,16.4,1.4,68.0,4.1,0,1,0,0,0,0,1,4,2.6
1,5,6.6,0,55,62,1,1,0,20.8,14.8,1.9,83.0,4.4,0,0,0,0,0,0,1,8,3.5
1,3,8.4,0,58,88,2,3,0,66.4,51.2,7.9,90.0,4.8,1,1,2,2,1,1,1,8,7.2
0,4,8.2,0,55,62,1,1,0,42.5,43.4,2.1,76.0,4.2,0,1,0,0,0,0,1,2,6.1
0,10,8.5,0,60,65,0,2,2,52.4,40.0,3.7,68.9,4.1,1,1,0,0,0,1,2,4,7.8
1,0,7.6,0,55,62,1,1,0,31.8,11.0,1.3,78.0,4.2,0,0,0,0,0,1,2,1,4.7
1,5,7.7,1,61,64,2,2,1,49.6,34.9,3.5,74.0,4.6,0,0,0,0,0,0,2,8,6.6
0,10,6.8,1,56,65,1,1,0,20.8,18.8,3.6,76.3,3.8,1,1,3,3,1,0,2,6,3.5
1,3,8.9,0,73,88,0,3,3,75.5,62.9,7.5,87.0,4.8,1,1,3,1,1,0,0,7,9.8
1,8,8.3,0,73,83,2,2,2,69.7,56.3,8.2,85.1,4.2,1,1,3,3,1,1,1,8,8.2
0,2,7.6,0,80,75,1,1,0,36.1,22.4,3.7,75.0,3.9,1,1,0,0,0,0,1,8,4.9
1,0,7.5,2,55,65,1,1,1,30.5,22.7,2.4,82.0,4.6,0,1,0,0,0,1,1,3,5.4
1,5,7.6,1,83,80,1,0,1,27.9,23.0,0.7,75.0,4.8,1,1,4,1,1,1,0,8,4.4
0,3,8.2,0,74,88,1,3,0,62.8,57.8,6.3,87.0,3.7,1,1,2,2,1,0,2,5,8.5
0,4,8.1,0,78,84,2,3,2,56.5,43.2,7.0,84.0,4.6,1,1,2,3,1,0,0,1,7.1
1,8,6.9,1,74,67,2,3,1,46.4,33.6,6.3,80.1,4.4,1,1,1,0,0,1,1,8,5.1
1,8,6.9,2,73,87,1,3,1,22.0,12.2,5.3,84.6,4.8,1,1,3,1,1,0,1,1,2.9
1,1,8.2,0,81,88,1,3,0,59.5,50.0,4.4,86.0,4.7,1,1,2,2,1,1,1,4,7.7
0,4,8.2,0,79,69,1,1,2,50.5,51.2,4.0,72.0,4.1,0,1,0,0,0,0,1,5,7.0
0,0,7.5,0,55,72,0,2,0,33.1,24.9,3.7,74.0,3.7,0,1,0,0,0,1,0,3,5.3
1,0,8.4,2,68,81,1,2,0,54.1,51.6,6.1,71.0,4.5,1,1,3,2,1,0,2,2,6.0
1,6,7.6,0,56,64,1,2,0,49.5,34.1,3.7,64.8,4.7,0,0,1,1,0,1,2,7,6.5
1,2,8.3,2,83,68,0,1,2,44.9,28.2,4.2,85.0,4.7,1,1,2,2,1,0,1,4,5.0
1,1,7.0,0,79,63,0,2,0,21.4,25.9,4.6,66.0,4.3,0,1,3,2,1,1,0,8,3.3
