StudentID,Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus
2562,Female,CSE,8.4,0,66,87,0,2,2,51.4,53.2,4.9,86,4.7,Yes,Yes,0,None,NotPlaced
2563,Male,ECE,7.5,1,55,59,1,2,0,44.8,36.8,4.0,77,4.8,No,Yes,0,None,NotPlaced
2564,Male,Mechanical,7.6,0,64,76,1,1,2,34.0,24.2,2.9,73,4.2,Yes,No,0,None,NotPlaced
2565,Male,IT,7.6,0,76,82,2,2,2,37.6,43.0,5.0,79,4.8,Yes,Yes,2,Tier2,Placed
2566,Male,EEE,8.3,0,82,84,1,2,0,59.8,41.7,3.6,76,4.4,Yes,Yes,3,Tier2,Placed
2567,Male,EEE,7.5,0,63,69,1,1,0,28.6,33.3,2.8,68,4.8,No,Yes,0,None,NotPlaced
2568,Male,CSE,7.4,0,62,65,1,1,0,29.2,30.1,4.0,66,3.8,Yes,Yes,0,None,NotPlaced
2569,Female,ECE,8.3,0,60,66,0,1,1,51.8,39.5,3.6,69,4.1,Yes,Yes,0,None,NotPlaced
2570,Female,CSE,8.4,0,81,88,1,3,2,75.9,50.5,7.6,90,4.7,Yes,Yes,3,Tier2,Placed
2571,Male,Civil,7.1,0,78,70,1,1,0,22.1,32.1,2.0,74,4.7,Yes,No,0,None,NotPlaced
2572,Female,EEE,8.4,1,65,65,0,2,0,56.9,51.1,3.6,81,3.8,Yes,Yes,2,Tier2,Placed
2573,Male,CSE,8.1,0,90,83,0,3,2,53.2,38.9,7.8,87,4.8,Yes,No,3,Tier2,Placed
2574,Male,CSE,7.4,0,61,63,1,1,3,29.6,29.3,2.0,74,4.1,No,Yes,0,None,NotPlaced
2575,Male,ECE,7.8,0,60,62,1,1,2,36.0,38.8,2.2,62,3.9,No,No,0,None,NotPlaced
2576,Male,IT,8.2,0,79,61,2,3,0,59.4,49.8,7.2,81,4.7,Yes,No,0,None,NotPlaced
2577,Female,CSE,7.4,0,78,72,1,3,2,47.5,43.0,6.3,87,4.4,No,Yes,0,None,NotPlaced
2578,Male,ECE,6.6,1,70,66,1,1,1,20.0,29.7,3.6,83,3.9,Yes,No,0,None,NotPlaced
2579,Male,ECE,6.7,0,55,62,0,2,0,20.0,33.7,3.9,82,4.3,No,Yes,0,None,NotPlaced
2580,Male,CSE,6.5,0,55,71,0,1,1,20.0,19.6,0.1,73,3.8,No,Yes,0,None,NotPlaced
2581,Male,EEE,8.0,0,62,61,0,1,1,35.8,20.4,3.7,67,4.1,Yes,Yes,4,Tier1,Placed
2582,Female,Mechanical,7.9,0,55,74,1,3,0,53.8,34.3,6.6,78,4.2,No,Yes,3,Tier2,Placed
2583,Male,Mechanical,6.5,0,83,76,2,3,2,36.6,27.4,4.7,81,3.3,No,Yes,4,Tier1,Placed
2584,Male,EEE,8.7,0,81,80,2,3,2,70.3,49.8,5.8,90,4.8,Yes,Yes,3,Tier2,Placed
2585,Male,CSE,8.8,0,86,86,2,3,2,84.5,53.3,7.9,85,4.7,Yes,No,4,Tier1,Placed
2586,Male,IT,6.6,1,62,67,1,1,0,20.0,34.2,3.1,60,4.2,No,Yes,0,None,NotPlaced
2587,Male,IT,7.4,0,57,66,1,2,0,43.9,41.5,1.3,73,3.3,No,Yes,0,None,NotPlaced
2588,Female,EEE,8.8,0,70,83,1,1,0,65.4,47.8,3.4,69,4.7,Yes,Yes,0,None,NotPlaced
2589,Male,Civil,7.3,0,56,69,2,2,1,45.2,39.0,3.8,85,4.8,No,No,0,None,NotPlaced
2590,Female,ECE,8.5,1,76,82,2,3,2,69.9,42.7,6.1,90,4.7,No,Yes,2,Tier3,Placed
2591,Female,Mechanical,7.9,0,83,73,2,2,1,47.7,50.6,5.1,88,4.5,Yes,Yes,3,Tier2,Placed
2592,Female,EEE,6.6,2,74,84,1,3,2,23.8,7.9,6.2,76,4.5,Yes,Yes,1,Tier3,Placed
2593,Male,IT,8.2,0,72,64,2,2,0,65.5,56.4,4.7,72,4.8,No,Yes,0,None,NotPlaced
2594,Male,IT,7.5,0,55,71,1,2,1,40.3,20.3,3.3,76,4.2,No,Yes,0,None,NotPlaced
2595,Male,CSE,7.7,0,65,75,1,1,0,34.0,27.1,3.7,73,4.0,Yes,Yes,1,Tier3,Placed
2596,Female,CSE,8.2,0,85,83,2,3,2,67.3,65.2,8.0,90,4.8,Yes,Yes,3,Tier2,Placed
2597,Male,ECE,7.5,1,84,65,1,2,1,46.4,26.3,4.1,77,4.6,Yes,Yes,0,None,NotPlaced
2598,Male,ECE,7.1,1,75,70,1,1,1,28.9,26.9,1.2,87,4.2,No,No,0,None,NotPlaced
2599,Male,ECE,7.7,0,72,61,1,2,0,47.2,45.6,4.1,84,4.7,No,Yes,0,None,NotPlaced
2600,Male,EEE,7.3,0,55,72,1,1,0,32.2,32.4,3.5,68,4.3,No,No,0,None,NotPlaced
2601,Male,CSE,7.9,0,66,61,0,1,0,36.9,32.6,1.4,69,3.8,No,Yes,0,None,NotPlaced
2602,Male,IT,8.2,2,77,83,0,2,2,51.5,48.1,4.6,90,4.8,Yes,Yes,2,Tier2,Placed
2603,Female,ECE,6.8,0,55,76,1,1,0,20.1,16.4,2.3,80,4.3,No,Yes,1,Tier3,Placed
2604,Male,ECE,7.3,0,57,73,1,1,0,29.0,41.3,2.7,62,4.1,No,No,0,None,NotPlaced
2605,Male,EEE,7.9,0,75,74,2,3,2,65.8,41.3,7.5,90,4.7,Yes,Yes,2,Tier2,Placed
2606,Male,IT,8.4,1,81,88,2,3,2,73.8,69.1,7.0,90,4.8,Yes,Yes,2,Tier2,Placed
2607,Male,ECE,8.6,0,75,86,2,3,2,71.6,58.7,6.7,79,4.8,Yes,Yes,2,Tier2,Placed
2608,Male,Mechanical,8.5,2,61,69,1,1,0,55.6,51.1,2.3,80,4.6,No,No,0,None,NotPlaced
2609,Female,Mechanical,7.8,0,77,81,2,3,0,61.2,56.5,3.8,81,4.5,Yes,Yes,0,None,NotPlaced
2610,Male,Mechanical,7.3,0,80,80,0,3,2,43.1,42.7,8.9,90,4.1,Yes,Yes,2,Tier2,Placed
2611,Female,CSE,7.6,0,58,65,0,1,1,29.5,20.0,2.8,65,4.2,Yes,Yes,0,None,NotPlaced
2612,Male,CSE,8.5,0,55,69,0,2,2,60.1,47.5,4.2,86,4.8,No,Yes,3,Tier2,Placed
2613,Male,CSE,8.5,0,79,80,2,3,2,73.7,48.1,9.1,90,4.8,Yes,Yes,4,Tier1,Placed
2614,Female,CSE,8.4,0,84,85,2,3,2,75.6,58.6,6.3,90,4.5,Yes,Yes,0,None,NotPlaced
2615,Male,Mechanical,7.7,0,63,68,0,1,1,29.7,29.9,5.3,72,3.8,Yes,Yes,0,None,NotPlaced
2616,Male,ECE,7.7,0,75,67,0,2,0,38.1,38.7,4.7,80,4.3,No,Yes,0,None,NotPlaced
2617,Male,CSE,7.4,1,81,88,2,1,2,39.0,38.5,3.4,90,4.7,Yes,Yes,0,None,NotPlaced
2618,Male,CSE,6.6,0,58,64,1,1,0,20.0,6.4,3.6,72,4.1,Yes,No,2,Tier3,Placed
2619,Female,CSE,7.4,0,55,63,1,0,1,34.0,25.3,0.0,67,3.6,No,No,0,None,NotPlaced
2620,Male,ECE,7.9,0,77,84,2,1,0,48.8,35.8,1.4,77,4.3,Yes,No,0,None,NotPlaced
2621,Female,ECE,8.6,0,81,85,2,3,2,76.1,50.3,5.8,84,4.5,Yes,Yes,3,Tier2,Placed
2622,Female,Mechanical,7.5,1,55,63,1,1,1,37.1,25.5,3.1,69,3.7,No,No,0,None,NotPlaced
2623,Male,Civil,6.7,0,64,69,1,1,0,20.0,20.3,1.1,70,3.6,No,No,0,None,NotPlaced
2624,Female,CSE,7.8,0,70,86,1,3,2,59.6,61.1,5.3,90,4.1,Yes,No,0,None,NotPlaced
2625,Male,IT,7.7,0,55,81,1,1,0,41.5,28.8,1.9,82,3.7,No,Yes,2,Tier3,Placed
2626,Female,CSE,7.6,0,55,68,1,1,0,41.3,27.9,2.6,89,4.2,No,Yes,0,None,NotPlaced
2627,Male,ECE,6.6,1,56,65,1,1,0,20.0,17.0,2.0,87,4.8,No,No,0,None,NotPlaced
2628,Female,Civil,6.7,0,58,57,2,1,2,20.0,23.6,2.6,77,4.1,No,Yes,0,None,NotPlaced
2629,Male,ECE,7.5,0,55,61,1,1,1,29.9,36.6,4.2,65,3.7,Yes,Yes,0,None,NotPlaced
2630,Male,EEE,8.4,0,74,80,1,3,1,65.6,52.4,7.6,80,4.4,Yes,Yes,0,None,NotPlaced
2631,Male,ECE,7.6,1,77,70,1,3,0,59.3,37.1,5.8,80,4.7,No,No,0,None,NotPlaced
2632,Female,CSE,7.5,1,71,72,1,2,0,52.0,32.1,3.5,62,3.9,No,No,0,None,NotPlaced
2633,Male,CSE,8.4,1,71,84,2,2,0,65.7,54.7,5.8,80,4.0,Yes,No,0,None,NotPlaced
2634,Male,ECE,7.5,1,56,82,1,1,0,33.0,38.3,2.3,80,4.7,No,No,3,Tier2,Placed
2635,Female,EEE,7.9,0,82,62,1,2,1,47.3,55.4,4.1,86,4.6,Yes,Yes,1,Tier3,Placed
2636,Female,IT,6.5,0,79,67,0,1,0,20.0,11.4,4.3,76,4.6,Yes,Yes,0,None,NotPlaced
2637,Female,EEE,8.3,0,76,88,1,3,2,75.9,62.3,7.3,90,4.8,Yes,Yes,2,Tier2,Placed
2638,Female,EEE,8.1,0,88,84,1,3,2,69.9,48.4,7.7,86,4.6,Yes,Yes,2,Tier2,Placed
2639,Female,IT,7.6,0,60,74,0,1,0,35.7,24.0,1.6,69,3.4,No,No,0,None,NotPlaced
2640,Female,EEE,8.4,0,85,78,2,3,2,77.6,54.6,8.1,90,4.8,Yes,Yes,4,Tier1,Placed
2641,Male,IT,8.0,0,65,59,0,1,0,42.2,34.2,0.4,81,3.1,No,No,0,None,NotPlaced
2642,Male,ECE,8.1,0,77,83,1,2,0,52.8,37.9,6.7,89,4.8,Yes,Yes,0,None,NotPlaced
2643,Female,ECE,8.5,0,56,72,0,2,1,52.3,64.5,3.1,89,4.8,Yes,Yes,3,Tier1,Placed
2644,Male,Civil,8.9,0,75,84,2,1,2,65.9,50.6,1.6,90,4.7,Yes,Yes,2,Tier2,Placed
2645,Male,ECE,7.3,0,55,67,1,1,1,31.1,36.9,2.3,80,4.7,No,No,0,None,NotPlaced
2646,Male,ECE,7.0,0,69,67,2,1,0,20.7,16.0,2.5,75,3.8,Yes,Yes,2,Tier3,Placed
2647,Female,CSE,6.8,2,55,62,1,1,1,20.0,37.7,1.7,65,4.5,No,Yes,0,None,NotPlaced
2648,Male,IT,7.4,0,60,71,0,1,0,21.9,24.5,1.5,72,3.6,No,No,0,None,NotPlaced
2649,Male,ECE,8.5,0,78,82,1,3,1,74.1,66.6,6.2,89,4.6,Yes,Yes,0,None,NotPlaced
2650,Male,Mechanical,7.9,0,67,81,2,1,3,43.3,31.9,3.3,70,4.0,Yes,Yes,1,Tier3,Placed
2651,Male,IT,8.5,0,55,83,1,2,0,62.6,59.3,4.0,85,4.3,No,Yes,2,Tier2,Placed
2652,Male,CSE,7.6,0,78,84,0,2,2,34.5,33.7,5.9,76,4.2,Yes,Yes,0,None,NotPlaced
2653,Male,IT,7.8,0,79,88,2,3,2,68.0,52.7,7.1,90,4.6,Yes,Yes,3,Tier2,Placed
2654,Male,ECE,7.3,1,55,68,1,1,1,20.5,11.7,1.6,67,3.4,No,No,0,None,NotPlaced
2655,Female,CSE,8.5,0,75,83,1,3,3,71.4,56.0,7.8,88,4.4,Yes,Yes,2,Tier2,Placed
2656,Male,CSE,8.5,0,84,71,2,2,2,59.6,47.2,3.2,90,4.8,Yes,Yes,3,Tier1,Placed
2657,Female,Mechanical,6.5,0,59,70,0,1,2,20.0,26.6,0.0,63,3.9,No,No,0,None,NotPlaced
2658,Female,CSE,7.4,0,68,88,1,3,2,48.0,39.2,4.4,83,4.8,No,Yes,2,Tier2,Placed
2659,Male,ECE,7.6,0,57,62,1,2,0,44.3,22.4,4.7,75,3.9,Yes,Yes,0,None,NotPlaced
2660,Female,EEE,7.5,0,74,84,1,3,2,50.1,47.3,7.4,78,4.6,Yes,Yes,4,Tier1,Placed
2661,Male,CSE,8.5,1,58,80,2,2,3,66.8,63.1,2.3,67,4.6,Yes,No,0,None,NotPlaced
2662,Female,ECE,7.5,0,55,65,1,2,0,37.8,19.8,4.0,74,4.3,No,No,0,None,NotPlaced
2663,Male,EEE,6.5,1,58,67,1,1,1,20.0,34.9,1.6,72,4.4,No,No,0,None,NotPlaced
2664,Female,ECE,7.7,0,71,82,0,3,0,48.2,52.4,7.1,83,4.2,Yes,Yes,0,None,NotPlaced
2665,Male,IT,7.5,1,79,73,0,1,0,29.0,22.5,1.1,80,4.5,Yes,Yes,0,None,NotPlaced
2666,Male,IT,7.6,0,66,74,1,3,0,50.7,33.0,9.6,72,4.0,Yes,No,0,None,NotPlaced
2667,Male,EEE,8.2,0,73,83,2,3,2,71.6,66.6,7.0,90,4.8,Yes,Yes,1,Tier3,Placed
2668,Female,Mechanical,6.5,2,62,74,0,1,1,20.0,8.4,0.8,60,3.2,No,No,0,None,NotPlaced
2669,Female,IT,6.9,0,62,62,0,1,0,20.0,15.2,2.1,73,3.0,No,No,0,None,NotPlaced
2670,Male,CSE,8.6,0,75,78,2,3,2,74.1,49.4,8.5,90,4.8,Yes,Yes,4,Tier1,Placed
2671,Male,CSE,6.8,2,59,72,1,1,0,20.0,21.4,0.7,82,4.2,No,No,0,None,NotPlaced
2672,Male,CSE,8.4,0,60,82,1,1,1,51.8,55.4,1.5,82,4.3,Yes,Yes,0,None,NotPlaced
2673,Female,EEE,6.7,0,55,82,1,2,0,31.0,32.8,4.9,90,4.7,Yes,Yes,1,Tier3,Placed
2674,Male,CSE,7.5,0,76,74,1,1,2,35.2,39.8,2.0,78,4.4,No,Yes,0,None,NotPlaced
2675,Female,IT,8.1,0,58,63,1,1,1,40.9,32.8,2.7,78,4.3,No,Yes,0,None,NotPlaced
2676,Male,EEE,8.3,0,79,88,1,3,1,69.1,56.4,8.5,81,4.3,Yes,Yes,0,None,NotPlaced
2677,Male,IT,6.5,0,79,58,0,1,0,20.0,10.7,2.8,72,4.6,No,No,0,None,NotPlaced
2678,Male,Mechanical,7.2,0,70,74,1,2,3,38.6,33.3,3.6,78,4.5,Yes,Yes,0,None,NotPlaced
2679,Male,ECE,8.5,0,74,85,1,3,2,67.2,48.6,5.9,84,4.6,Yes,Yes,3,Tier1,Placed
2680,Male,IT,7.2,0,67,67,1,1,1,28.8,24.8,2.2,66,3.8,Yes,No,0,None,NotPlaced
2681,Male,EEE,6.5,1,67,71,1,1,0,20.0,19.1,3.8,77,3.9,Yes,No,0,None,NotPlaced
2682,Female,Mechanical,6.5,0,60,69,1,1,1,20.0,18.6,2.6,79,3.8,No,Yes,0,None,NotPlaced
2683,Male,ECE,6.5,1,72,70,0,2,0,20.0,38.0,5.3,79,3.6,No,Yes,0,None,NotPlaced
2684,Male,IT,6.5,0,84,72,1,2,0,23.6,37.2,5.6,73,3.6,Yes,Yes,0,None,NotPlaced
2685,Male,ECE,7.0,0,71,73,1,2,0,32.9,40.8,3.4,72,4.1,No,Yes,0,None,NotPlaced
2686,Male,Mechanical,8.4,0,85,81,1,3,1,69.1,70.2,6.8,83,4.2,Yes,Yes,1,Tier3,Placed
2687,Male,ECE,7.9,0,81,68,1,3,0,58.4,59.7,5.5,83,4.6,Yes,Yes,1,Tier3,Placed
2688,Male,CSE,8.5,0,72,77,2,3,1,70.2,57.1,7.6,90,4.7,Yes,Yes,4,Tier1,Placed
2689,Male,ECE,8.4,0,82,80,1,3,2,71.8,56.2,6.4,77,4.5,Yes,Yes,2,Tier2,Placed
2690,Male,ECE,6.5,0,55,60,1,2,0,26.0,27.6,5.2,84,4.7,No,Yes,0,None,NotPlaced
2691,Male,EEE,6.5,1,65,68,1,2,1,20.0,18.9,4.6,73,4.1,No,Yes,0,None,NotPlaced
2692,Male,EEE,7.6,2,69,63,1,2,0,45.7,30.9,5.9,80,3.7,No,Yes,0,None,NotPlaced
2693,Male,ECE,8.4,0,80,84,1,3,2,71.4,60.1,7.4,86,4.7,Yes,Yes,2,Tier2,Placed
2694,Male,EEE,8.3,0,83,82,0,1,2,41.6,24.2,3.4,84,4.8,Yes,Yes,2,Tier2,Placed
2695,Female,EEE,7.6,0,56,66,1,2,0,41.5,36.7,3.8,73,4.4,No,Yes,2,Tier3,Placed
2696,Male,ECE,7.7,1,55,62,1,1,1,39.7,25.8,1.6,66,3.3,No,No,0,None,NotPlaced
2697,Female,CSE,7.2,0,56,67,1,2,0,27.4,24.7,3.7,69,4.5,No,Yes,1,Tier3,Placed
2698,Male,EEE,8.3,0,84,81,2,2,2,56.6,48.1,6.0,77,4.0,Yes,Yes,3,Tier2,Placed
2699,Female,Mechanical,8.6,0,71,84,1,3,1,66.1,51.1,5.7,85,4.6,Yes,Yes,3,Tier1,Placed
2700,Female,CSE,8.4,0,75,84,2,3,2,63.0,39.1,7.1,90,4.8,Yes,Yes,3,Tier2,Placed
2701,Male,ECE,6.7,0,55,64,1,1,0,22.4,13.9,0.3,86,4.8,No,Yes,2,Tier3,Placed
2702,Female,IT,7.3,0,59,60,0,1,0,20.0,25.0,2.4,81,4.2,No,Yes,0,None,NotPlaced
2703,Male,ECE,8.5,0,83,85,2,3,2,75.7,56.6,6.5,90,4.8,Yes,Yes,3,Tier2,Placed
2704,Male,EEE,7.3,2,55,70,1,1,0,33.1,34.7,2.5,78,3.7,No,No,0,None,NotPlaced
2705,Female,CSE,7.5,0,66,70,1,2,2,39.5,34.2,4.3,72,4.1,Yes,Yes,0,None,NotPlaced
2706,Female,EEE,8.6,0,85,82,2,3,2,72.7,57.4,6.7,90,4.7,Yes,Yes,4,Tier1,Placed
2707,Male,CSE,8.8,0,75,84,1,3,3,76.2,64.2,7.6,90,4.8,Yes,Yes,0,None,NotPlaced
2708,Male,EEE,7.5,0,65,68,0,2,0,36.0,27.0,4.1,80,4.4,No,Yes,0,None,NotPlaced
2709,Male,IT,8.5,0,65,84,2,1,2,63.0,54.8,4.5,83,4.3,Yes,Yes,0,None,NotPlaced
2710,Male,IT,7.9,0,81,87,2,3,2,48.9,39.0,6.5,90,4.8,Yes,Yes,4,Tier1,Placed
2711,Female,CSE,6.6,0,55,63,1,1,1,20.0,40.7,1.4,71,4.0,No,Yes,0,None,NotPlaced
2712,Male,CSE,8.5,0,80,84,2,3,2,76.8,52.8,8.2,90,4.7,Yes,Yes,3,Tier2,Placed
2713,Male,EEE,6.8,2,63,68,1,1,0,20.0,17.7,1.6,73,4.3,No,No,0,None,NotPlaced
2714,Male,IT,8.6,0,79,84,1,2,2,66.8,51.1,4.6,76,4.4,Yes,No,0,None,NotPlaced
2715,Male,CSE,6.5,0,82,69,1,1,1,20.0,10.3,3.4,79,4.2,Yes,Yes,3,Tier2,Placed
2716,Male,CSE,6.5,0,55,68,1,1,0,20.0,26.0,1.8,69,4.3,No,Yes,0,None,NotPlaced
2717,Male,CSE,6.5,0,63,66,0,3,0,22.5,18.7,5.7,71,3.8,No,Yes,0,None,NotPlaced
2718,Female,EEE,8.4,0,90,83,0,3,0,73.6,40.2,6.3,86,4.6,Yes,Yes,4,Tier1,Placed
2719,Female,EEE,6.5,0,60,75,0,1,0,20.0,25.7,3.4,68,3.6,No,Yes,0,None,NotPlaced
2720,Male,CSE,8.2,0,61,71,0,3,2,60.5,44.3,6.8,78,4.8,Yes,No,3,Tier2,Placed
2721,Female,ECE,7.5,0,60,71,1,1,0,33.4,28.8,1.4,69,4.3,No,No,0,None,NotPlaced
2722,Female,CSE,7.4,0,57,85,0,1,1,28.7,31.7,1.7,69,3.5,No,Yes,0,None,NotPlaced
2723,Female,Mechanical,8.3,0,60,83,2,2,0,66.1,50.4,4.4,78,4.1,No,Yes,1,Tier3,Placed
2724,Male,Mechanical,7.7,0,81,60,0,3,0,50.1,39.9,8.5,87,4.7,Yes,Yes,2,Tier2,Placed
2725,Male,EEE,7.4,0,80,75,1,1,2,27.2,46.3,2.8,84,4.7,Yes,Yes,1,Tier3,Placed
2726,Male,Mechanical,8.4,0,69,70,1,2,0,67.9,37.3,4.1,78,4.2,Yes,Yes,0,None,NotPlaced
2727,Male,EEE,7.6,0,75,83,1,3,2,52.2,33.8,8.9,84,4.2,Yes,Yes,0,None,NotPlaced
2728,Male,EEE,7.9,0,55,61,0,3,1,62.1,41.7,7.1,77,4.0,Yes,Yes,0,None,NotPlaced
2729,Male,ECE,7.6,0,55,68,1,1,0,35.9,46.2,1.9,75,3.6,No,Yes,0,None,NotPlaced
2730,Male,IT,7.6,0,76,72,0,2,0,36.8,27.7,4.1,79,4.6,No,Yes,0,None,NotPlaced
2731,Female,IT,6.6,0,58,62,1,2,1,29.9,28.4,2.8,62,3.4,No,Yes,0,None,NotPlaced
2732,Male,IT,8.1,0,75,82,1,3,2,62.5,48.0,7.0,89,4.8,Yes,Yes,1,Tier3,Placed
2733,Male,EEE,7.4,0,67,73,1,2,1,39.7,39.0,5.8,71,4.3,Yes,Yes,0,None,NotPlaced
2734,Female,CSE,7.7,0,81,85,2,3,2,52.0,44.4,8.2,90,4.8,Yes,Yes,4,Tier1,Placed
2735,Female,IT,6.5,1,55,62,1,1,1,20.0,22.5,1.6,72,3.3,No,Yes,0,None,NotPlaced
2736,Female,IT,8.1,0,76,88,2,3,2,63.5,62.8,7.2,90,4.7,Yes,Yes,2,Tier2,Placed
2737,Female,CSE,7.6,0,90,84,2,2,1,45.8,43.1,6.2,84,4.8,Yes,Yes,0,None,NotPlaced
2738,Male,ECE,7.9,0,83,82,0,1,2,33.5,24.5,3.0,77,4.8,Yes,Yes,1,Tier3,Placed
2739,Female,Mechanical,8.5,0,83,83,1,3,2,71.2,60.3,7.7,88,4.8,Yes,Yes,0,None,NotPlaced
2740,Male,EEE,8.1,0,83,86,2,3,2,58.3,67.5,7.4,82,4.7,Yes,Yes,3,Tier1,Placed
2741,Male,ECE,8.4,0,84,83,2,3,0,70.9,61.9,6.3,86,4.7,Yes,Yes,2,Tier3,Placed
2742,Male,IT,8.8,0,77,81,2,3,2,84.9,68.7,6.1,90,4.8,Yes,Yes,4,Tier1,Placed
2743,Male,ECE,7.6,0,73,78,1,3,0,44.8,27.6,8.1,80,4.8,Yes,Yes,3,Tier2,Placed
2744,Male,CSE,8.3,0,80,88,2,3,2,70.9,63.5,4.3,90,4.8,Yes,Yes,2,Tier3,Placed
2745,Male,Mechanical,8.2,0,79,83,0,1,1,38.8,40.3,2.3,68,3.8,Yes,No,2,Tier2,Placed
2746,Female,IT,6.5,0,56,68,0,1,0,20.0,23.0,0.6,72,4.1,No,No,0,None,NotPlaced
2747,Male,CSE,7.7,1,73,74,2,3,0,66.3,53.7,7.1,71,3.8,No,No,0,None,NotPlaced
2748,Male,EEE,7.9,0,58,71,1,2,1,40.7,57.5,5.4,70,4.3,No,Yes,0,None,NotPlaced
2749,Female,CSE,8.1,0,82,85,2,3,2,69.8,63.4,6.3,85,4.6,Yes,Yes,3,Tier2,Placed
2750,Male,IT,8.6,0,87,81,1,3,0,68.6,66.0,9.8,90,4.8,Yes,Yes,3,Tier1,Placed
2751,Male,CSE,7.7,0,58,66,0,2,1,37.4,33.2,5.4,72,4.4,No,Yes,0,None,NotPlaced
2752,Female,CSE,8.6,0,77,83,0,3,2,60.4,49.3,7.2,90,4.8,Yes,Yes,2,Tier2,Placed
2753,Male,CSE,8.1,0,55,70,1,2,0,56.8,52.1,5.5,81,4.2,No,No,0,None,NotPlaced
2754,Male,CSE,6.5,1,63,72,1,1,0,20.0,19.2,1.4,70,4.2,No,Yes,0,None,NotPlaced
2755,Female,ECE,8.2,1,68,87,1,2,2,53.4,44.2,4.7,80,4.4,Yes,Yes,4,Tier1,Placed
2756,Male,EEE,8.4,0,74,88,2,3,2,72.5,62.6,7.5,90,4.4,Yes,Yes,2,Tier2,Placed
2757,Male,IT,8.4,0,81,81,2,3,2,71.1,53.8,6.3,90,4.8,Yes,Yes,3,Tier2,Placed
2758,Female,EEE,8.6,1,76,87,1,3,3,61.0,51.5,5.7,78,4.7,Yes,Yes,2,Tier2,Placed
2759,Female,IT,6.5,0,69,64,1,1,1,20.0,21.3,1.1,74,3.8,No,No,0,None,NotPlaced
2760,Male,IT,7.5,0,76,68,2,1,1,42.5,44.9,1.8,82,4.7,No,No,0,None,NotPlaced
2761,Male,CSE,8.3,0,56,83,1,1,3,41.5,31.0,2.5,76,4.2,No,Yes,0,None,NotPlaced
2762,Male,ECE,8.0,0,83,81,0,3,2,48.6,25.9,6.7,87,4.5,Yes,Yes,1,Tier3,Placed
2763,Male,IT,7.6,1,68,74,2,1,0,37.9,32.1,0.4,90,4.8,No,Yes,0,None,NotPlaced
2764,Male,ECE,8.0,0,75,66,0,3,1,50.4,46.2,7.5,86,4.3,Yes,Yes,1,Tier3,Placed
2765,Male,EEE,8.5,0,75,88,1,1,2,52.9,52.8,4.3,90,4.7,Yes,Yes,4,Tier1,Placed
2766,Female,ECE,8.4,0,74,68,2,1,1,50.5,36.9,2.3,79,4.3,Yes,Yes,1,Tier3,Placed
2767,Male,ECE,8.2,0,88,77,0,3,0,56.1,51.7,8.7,90,4.5,Yes,No,0,None,NotPlaced
2768,Male,Mechanical,7.9,0,78,82,0,3,2,51.8,53.4,7.9,89,4.7,Yes,Yes,4,Tier1,Placed
2769,Male,IT,6.5,0,72,83,0,2,2,20.0,26.9,2.9,77,4.6,No,Yes,0,None,NotPlaced
2770,Female,IT,8.1,0,55,59,0,1,0,46.2,32.1,1.4,68,4.2,No,No,0,None,NotPlaced
2771,Male,EEE,7.3,0,62,72,0,1,0,22.7,16.2,1.7,64,3.7,No,No,0,None,NotPlaced
2772,Male,ECE,8.5,0,79,73,0,1,2,57.4,51.1,2.8,83,4.2,Yes,No,2,Tier3,Placed
2773,Female,CSE,8.3,0,79,85,1,3,2,64.1,65.7,4.6,87,4.8,Yes,Yes,2,Tier3,Placed
2774,Male,IT,7.7,0,80,82,0,3,0,52.1,44.1,6.2,83,4.5,Yes,Yes,0,None,NotPlaced
2775,Male,IT,9.0,0,79,86,0,3,2,83.7,65.0,6.4,86,4.8,Yes,Yes,2,Tier2,Placed
2776,Male,ECE,7.0,1,55,71,1,2,1,31.7,18.3,5.9,78,4.0,No,No,0,None,NotPlaced
2777,Male,CSE,7.5,0,55,69,1,1,1,26.1,21.7,2.2,71,4.5,No,No,0,None,NotPlaced
2778,Male,Civil,7.1,0,65,66,0,1,1,20.5,14.8,1.2,69,4.8,No,No,0,None,NotPlaced
2779,Male,EEE,8.2,0,73,87,1,2,2,51.9,42.9,4.6,71,4.4,Yes,Yes,2,Tier2,Placed
2780,Male,ECE,8.1,0,72,82,2,3,2,64.6,40.5,7.4,82,4.2,Yes,Yes,0,None,NotPlaced
2781,Male,EEE,7.3,0,55,68,0,1,1,33.9,28.7,1.6,84,4.7,No,No,0,None,NotPlaced
2782,Female,Mechanical,8.4,0,80,83,1,3,1,60.9,41.7,6.4,79,4.0,Yes,Yes,0,None,NotPlaced
2783,Female,CSE,7.5,0,70,84,1,2,2,42.5,45.3,4.4,89,4.8,Yes,Yes,2,Tier3,Placed
2784,Female,CSE,7.5,0,74,70,1,3,1,44.6,31.9,7.5,84,4.0,Yes,No,1,Tier3,Placed
2785,Female,ECE,7.4,0,62,65,1,3,0,45.5,34.9,4.6,85,4.6,No,No,0,None,NotPlaced
